sent_id,type,idiom_id,group,trial_order,rt_raw_ms,unit_rt_ms,unit_rt_log,participant,biasing_context,resolution_type,idiom,ipm,ipm_bri,frequency,familiarity,literality,is_low
6,3,2,1,16,2291.1024000495668,134.7707294146804,4.903575034059071,7628,-0.5,0.5,поставить на ноги,3.122762356918387,0.7383027589739599,0.7267338174489247,0.44750552958627376,1.2812010275749834,0
4,1,2,2,30,812.6851000124589,47.80500588308581,3.867130359601638,7704,0.5,0.5,поставить на ноги,3.122762356918387,0.7383027589739599,0.7267338174489247,0.44750552958627376,1.2812010275749834,0
7,4,2,2,32,1201.332899974659,70.66664117497994,4.257973625272422,7704,-0.5,-0.5,поставить на ноги,3.122762356918387,0.7383027589739599,0.7267338174489247,0.44750552958627376,1.2812010275749834,0
50,3,13,2,17,1948.926200042479,129.92841333616528,4.8669836321381394,0012,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,6,1300.618099980056,86.70787333200374,4.462544690874523,0025,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,21,701.0961000341922,46.73974000227948,3.844594766456804,0025,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,6,1238.917399896309,82.5944933264206,4.41394301155425,0028,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,13,640.613199910149,42.7075466606766,3.7543756414024685,0028,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,21,1380.081000039354,92.0054000026236,4.521847271007208,0049,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,29,927.7856000699103,61.85237333799402,4.124750470584006,0049,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,12,2008.14970000647,133.87664666709802,4.896918828726614,0063,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,27,736.0677999677137,49.071186664514244,3.8932720329052737,0063,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,17,974.3074999423698,64.95383332949132,4.17367676107465,0069,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,21,1363.748399890028,90.91655999266852,4.509942162728179,0069,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,8,1028.788800002076,68.5859200001384,4.2280872658542314,0070,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,18,705.3042999468744,47.020286663124956,3.850579139714457,0070,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,14,485.7388999080285,32.382593327201896,3.477621035443965,0094,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,20,669.241200084798,44.6160800056532,3.7980943322910687,0094,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,12,2008.14970000647,133.87664666709802,4.896918828726614,0163,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,27,736.0677999677137,49.071186664514244,3.8932720329052737,0163,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,14,485.7388999080285,32.382593327201896,3.477621035443965,0194,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,20,669.241200084798,44.6160800056532,3.7980943322910687,0194,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,17,1948.926200042479,129.92841333616528,4.8669836321381394,0213,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,21,1380.081000039354,92.0054000026236,4.521847271007208,0549,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,29,927.7856000699103,61.85237333799402,4.124750470584006,0549,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,3,1027.418000041507,68.49453333610046,4.226753936771164,0552,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,8,1460.517500061542,97.36783333743614,4.578495902893814,0552,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,6,1300.618099980056,86.70787333200374,4.462544690874523,0625,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,21,701.0961000341922,46.73974000227948,3.844594766456804,0625,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,6,1238.917399896309,82.5944933264206,4.41394301155425,0628,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,13,640.613199910149,42.7075466606766,3.7543756414024685,0628,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,4,905.1508000120521,60.343386667470135,4.100051358564076,0698,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,17,604.7832999611273,40.31888666407516,3.6968200108837452,0698,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,4,386.209600022994,25.7473066681996,3.2483300262295396,0705,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,29,309.0045000426471,20.60030000284314,3.025305638934305,0705,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,17,974.3074999423698,64.95383332949132,4.17367676107465,0912,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,21,1363.748399890028,90.91655999266852,4.509942162728179,0912,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,17,1948.926200042479,129.92841333616528,4.8669836321381394,1213,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,21,1380.081000039354,92.0054000026236,4.521847271007208,1549,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,29,927.7856000699103,61.85237333799402,4.124750470584006,1549,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,14,485.7388999080285,32.382593327201896,3.477621035443965,2194,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,20,669.241200084798,44.6160800056532,3.7980943322910687,2194,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,6,1300.618099980056,86.70787333200374,4.462544690874523,2625,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,21,701.0961000341922,46.73974000227948,3.844594766456804,2625,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,3,1027.418000041507,68.49453333610046,4.226753936771164,5552,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,8,1460.517500061542,97.36783333743614,4.578495902893814,5552,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,4,905.1508000120521,60.343386667470135,4.100051358564076,5698,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,17,604.7832999611273,40.31888666407516,3.6968200108837452,5698,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,4,386.209600022994,25.7473066681996,3.2483300262295396,5705,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,29,309.0045000426471,20.60030000284314,3.025305638934305,5705,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,17,974.3074999423698,64.95383332949132,4.17367676107465,6912,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,21,1363.748399890028,90.91655999266852,4.509942162728179,6912,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,12,2008.14970000647,133.87664666709802,4.896918828726614,7163,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,27,736.0677999677137,49.071186664514244,3.8932720329052737,7163,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
51,4,13,1,6,1238.917399896309,82.5944933264206,4.41394301155425,7628,-0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
48,1,13,1,13,640.613199910149,42.7075466606766,3.7543756414024685,7628,0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
49,2,13,2,8,1028.788800002076,68.5859200001384,4.2280872658542314,7704,0.5,-0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
50,3,13,2,18,705.3042999468744,47.020286663124956,3.850579139714457,7704,-0.5,0.5,торговать воздухом,-0.6584137499526718,-0.7408652835679155,-2.028433453498159,-0.9327229129902751,-0.29108861230139,1
58,3,15,2,18,895.0065999524668,68.84666153480514,4.231881735034695,0012,-0.5,0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
57,2,15,2,23,446.3489999761805,34.334538459706195,3.5361517997136502,0012,0.5,-0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
59,4,15,1,14,1892.21630000975,145.55510000075,4.98055470908824,0025,-0.5,-0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
56,1,15,1,25,1443.861900013871,111.066300001067,4.7101273203082075,0025,0.5,0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
59,4,15,1,2,2161.134999943897,166.24115384183824,5.113439468146358,0028,-0.5,-0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
56,1,15,1,5,572.829999960959,44.063846150843,3.7856396310469345,0028,0.5,0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
58,3,15,2,5,1558.245299966075,119.86502307431346,4.786366301997028,0049,-0.5,0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
58,3,15,2,8,1231.923300074413,94.76333077495484,4.55138252826081,0063,-0.5,0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
57,2,15,2,26,376.7978000687435,28.984446159134116,3.3667593467648786,0063,0.5,-0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
56,1,15,1,1,1321.177699952386,101.62905384249123,4.621329457281397,0069,0.5,0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
59,4,15,1,25,421.2073000380769,32.40056154139053,3.4781757541724936,0069,-0.5,-0.5,сложить голову,0.4554210722263997,1.1080947696094285,-1.8206304731945577,-1.3118538149764838,-0.8157825908003634,1
