sent_id,type,idiom_id,group,trial_order,rt_raw_ms,unit_rt_ms,unit_rt_log,participant,biasing_context,resolution_type,idiom,ipm,ipm_bri,frequency,familiarity,literality,is_low
41,2,11,2,7,1698.619700036943,106.16373125230893,4.6649825368470355,0549,0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
42,3,11,2,10,1637.38780003041,77.97084762049572,4.356335008373047,0549,-0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
41,2,11,2,12,1544.193900073878,96.51211875461738,4.569668583409465,0552,0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
42,3,11,2,27,1177.175899967551,56.05599523655005,4.0263511060915995,0552,-0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,12,1649.151799967512,78.53103809369105,4.363493936370991,0625,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
43,4,11,1,26,1230.70590000134,76.91911875008375,4.342754463947771,0625,-0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,10,1881.8531000288199,89.61205238232476,4.495489824130385,0628,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
43,4,11,1,26,913.4442999493331,57.09026874683332,4.044633677389038,0628,-0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
42,3,11,2,25,1479.775200015865,70.4654857150412,4.255123025616825,0685,-0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,12,1078.272699960507,51.346319045738426,3.938593250177879,0698,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
43,4,11,1,21,647.7474999846891,40.484218749043066,3.7009122376576515,0698,-0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,1,794.5849999086931,37.83738094803301,3.633297527941381,0705,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
43,4,11,1,11,484.9267998943105,30.307924993394405,3.411409229253949,0705,-0.5,-0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
40,1,11,1,4,1817.563199903816,86.55062856684837,4.460729544066654,0912,0.5,0.5,снять голову,0.19161808802609326,0.7845267603033933,-1.9470579213475734,-3.0950024680704513,-0.7008894464105709,1
